ID,POS,Gloss,Gloss_persian,Checked
19646,noun,a point at which water issues forth,نقطه ای که در آن آب صادر می شود ,0
19647,noun,"the source of water from which a stream arises; ""they tracked him back toward the head of the stream""","منبع آبی که نهر از آن به وجود می آید. ""آنها او را به طرف سر جریان ردیابی کردند"" ",0
18019,adjective,"completely lacking nobility in character or quality or purpose; ""something cowardly and ignoble in his attitude""; ""I think it a less evil that some criminals should escape than that the government should play an ignoble part""- Oliver Wendell Holmes, Jr.","کاملاً از نظر شخصیت ، کیفیت یا هدف فاقد اشرافیت است. ""چیزی ناجوانمردانه و ناآگاهانه در نگرش او""؛ ""من فکر می کنم که فرار کردن برخی از مجرمان از این که دولت باید نقشی نادرست داشته باشد کمتر شرور است"" - الیور وندل هولمز ، جونیور. ",0
19648,noun,"the source of a river; ""the headwaters of the Nile""","منبع یک رودخانه ""سرچشمه های رود نیل"" ",0
19649,noun,the source of water for a well,منبع آب چاه ,0
19650,noun,"a place from which an enterprise or expedition is launched; ""one day when I was at a suitable jumping-off place I decided to see if I could find him""; ""my point of departure was San Francisco""","مکانی که شرکت یا اعزامی از آنجا راه اندازی می شود. ""روزی که در مکانی مناسب برای پرش قرار داشتم ، تصمیم گرفتم ببینم آیا می توانم او را پیدا کنم"". ""نقطه عزیمت من سانفرانسیسکو بود"" ",0
19651,noun,"where something originated or was nurtured in its early existence; ""the birthplace of civilization""","جایی که چیزی در اوایل وجود خود پدید آمده یا پرورش یافته است. ""زادگاه تمدن"" ",0
19652,noun,"place where something began and flourished; ""the United States is the home of basketball""","مکانی که چیزی شروع و شکوفا شده است. ""ایالات متحده خانه بسکتبال است"" ",0
19653,noun,a spatially constricted by concentrated source (especially of radiation or pollution),یک مکان متراکم توسط منبع متمرکز (به ویژه از تابش یا آلودگی) ,0
19654,noun,the beginning of a trail,آغاز یک دنباله ,0
19655,noun,"a beginning from which an enterprise is launched; ""he uses other people's ideas as a springboard for his own""; ""reality provides the jumping-off point for his illusions""; ""the point of departure of international comparison cannot be an institution but must be the function it carries out""","شروعی که از آن یک شرکت راه اندازی می شود. ""او از ایده های دیگران به عنوان سکوی پرشی برای ایده های خود استفاده می کند""؛ ""واقعیت نقطه پرش برای توهمات او را فراهم می کند""؛ ""نقطه عزیمت مقایسه بین المللی نمی تواند یک نهاد باشد اما باید عملکردی باشد که انجام می دهد"" ",0
19656,noun,"the act of forming something; ""the constitution of a PTA group last year""; ""it was the establishment of his reputation""; ""he still remembers the organization of the club""","عمل شکل دادن چیزی ؛ ""اساسنامه یک گروه PTA در سال گذشته"" ؛ ""این ایجاد اعتبار او بود""؛ ""او هنوز سازمان این باشگاه را به یاد می آورد"" ",0
19657,noun,"the act of beginning something new; ""they looked forward to the debut of their new product line""","عمل شروع چیزی جدید ؛ ""آنها منتظر اولین خط تولید جدید خود بودند"" ",0
18020,adjective,"debased; not genuine; ""an attempt to eliminate the base coinage""","پست شده اصیل نیست ""تلاشی برای از بین بردن سکه پایه"" ",0
19658,noun,(ice hockey) the method of starting play; a referee drops the puck between two opposing players,(هاکی روی یخ) روش شروع بازی ؛ یک داور بازی را بین دو بازیکن مقابل پایین می اندازد ,0
19659,noun,the first of a series of actions,اولین اقدام از یک سری اقدامات ,0
19660,noun,the ceremonial breaking of the ground to formally begin a construction project,شکستن تشریفاتی زمین برای شروع رسمی یک پروژه ساختمانی ,0
19661,noun,the act of starting to construct a house,عمل ساختن خانه ,0
19662,noun,"a beginning that relaxes a tense or formal atmosphere; ""he told jokes as an icebreaker""","شروعی که فضای متشنج یا رسمی را آرام می کند. ""او به عنوان یخ شكن جوك گفت"" ",0
19663,noun,"the act of starting a new operation or practice; ""he opposed the inauguration of fluoridation""; ""the startup of the new factory was delayed by strikes""","عمل شروع یک عملیات یا عمل جدید ؛ ""او با افتتاح فلوراسیون مخالفت کرد""؛ ""راه اندازی کارخانه جدید با اعتصابات به تأخیر افتاد"" ",0
19664,noun,"the act of installing something (as equipment); ""the telephone installation took only a few minutes""","عمل نصب چیزی (به عنوان تجهیزات) ؛ ""نصب تلفن فقط چند دقیقه طول کشید"" ",0
19665,noun,(football) a kick from the center of the field to start a football game or to resume it after a score,(فوتبال) یک ضربه از مرکز زمین برای شروع یک بازی فوتبال یا از سرگیری آن بعد از یک امتیاز ,0
19666,noun,beginning again,شروع دوباره ,0
19667,noun,(rugby) the method of beginning play in which the forwards of each team crouch side by side with locked arms; play starts when the ball thrown in between them and the two sides compete for possession,(راگبی) روش شروع بازی که در آن مهاجمان هر تیم با بازوهای قفل شده کنار هم خم می شوند. بازی زمانی شروع می شود که توپ بین آنها بیندازد و دو طرف برای مالکیت توپ با هم رقابت کنند ,0
18021,verb,"use as a basis for; found on; ""base a claim on some observation""","استفاده به عنوان پایه ای برای؛ پیدا شده در؛ ""ادعا را بر اساس برخی مشاهدات"" ",0
19668,noun,"the act of setting in operation; ""repeated shutdowns and startups are expensive""","عمل تنظیم در عمل ؛ ""خاموش کردن و راه اندازی مکرر گران است"" ",0
19669,noun,(theology) God's act of bringing the universe into existence,(الهیات) عمل خدا در به وجود آوردن جهان ,0
19670,verb,"encircle or bind; ""Trees girded the green fields""","محاصره یا اتصال ""درختان مزارع سبز را کمربند"" ",0
19671,noun,any of numerous plants of the genus Begonia grown for their attractive glossy asymmetrical leaves and colorful flowers in usually terminal cymes or racemes,هر یک از گیاهان متعدد از تیره بگونیا به دلیل جذابیت نامتقارن برگهای براق و گلهای رنگارنگ آنها در ساقه های ساقه یا نژاد معمولاً رشد می کند ,0
19672,noun,large genus of tropical succulent plants widely cultivated,تیره بزرگ گیاهان آبدار گرمسیری به طور گسترده ای کشت می شود ,0
19673,noun,any of numerous begonias having fibrous rather than tuberous or rhizomatous roots,هر یک از بگونیا های متعدد دارای ریشه های فیبری و نه غده ای یا ریزوماتوز است ,0
19674,noun,any of numerous begonias having large tuberous roots,هر یک از بگونیا های متعدد که ریشه غده بزرگ دارند ,0
19675,noun,any of numerous begonias having prominent shaggy creeping stems or rhizomes,هر یک از بگونیا های متعدد دارای ساقه های خزنده یا ریزوم های برجسته ,0
19676,noun,hybrid winter-blooming begonia grown for its many large pink flowers,بگونیا ترکیبی از شکوفه های زمستانی به دلیل بسیاری از گلهای بزرگ صورتی شکل رشد کرده است ,0
19677,noun,South American fibrous-rooted begonias having prominent basal leaf lobes suggesting angels' wings and racemes of coral-red flowers,بگونیا ریشه الیافی آمریکای جنوبی که دارای لوب های برجسته برگ پایه است و نشان می دهد بالهای فرشته ها و گیاهان گل قرمز مرجانی ,0
18022,verb,"found or ground; ""build a defense on nothing but the accused person's reputation""","پیدا شده یا زمین ""از هیچ چیز جز اعتبار شخص متهم دفاع نکنید"" ",0
19678,noun,tuberous or semi-tuberous South African begonia having shallowly lobed ovate leaves and small white flowers,بگونیا غده ای یا نیمه غده آفریقای جنوبی دارای برگهای بیضی شکل لوب کم عمق و گلهای سفید کوچک ,0
19679,noun,rhizomatous begonia with roundish fleshy leaves reddish colored beneath,بگونیا ریزوماتوز با برگهای گوشتی مایل به قرمز با رنگ قرمز مایل به زیر ,0
19680,noun,rhizomatous begonia having leaves with pointed lobes suggestive of stars and pink flowers,بگونیا ریزوماتوز دارای برگهایی با لوب های نوک تیز که نشان دهنده ستاره ها و گل های صورتی است ,0
19681,noun,any of numerous usually rhizomatous hybrid begonias derived from an East Indian plant having rough-textured leaves patterned in silver and bronze and purple and red-brown with inconspicuous flowers,هر یک از بگونیا های ترکیبی متعدد معمولاً ریزوماتوز مشتق شده از یک گیاه هند شرقی دارای برگهایی با بافت ناهموار با نقره و برنز و بنفش و قهوه ای قرمز با گلهای نامرئی ,0
19682,noun,hybrid fibrous-rooted begonia having broad-ovate green to bronze-red leaves and small clusters of white or pink or red flowers; widely used as a bedding plant,گیاه بگونیا دارای ریشه الیافی ترکیبی دارای برگهای سبز بیضوی تا قرمز برنز و خوشه های کوچک گلهای سفید یا صورتی یا قرمز. به طور گسترده ای به عنوان گیاه ملافه استفاده می شود ,0
19683,noun,semi-tuberous begonia having peltate leaves and rose-pink flowers; Yemen,بگونیا نیمه غده ای دارای برگهای پالتات و گلهای صورتی-رز. یمن ,0
19684,verb,"make unclean; ""foul the water""","نجس کردن ""آب را ناپاک"" ",0
19685,verb,"make impure; ""The industrial wastes polluted the lake""","نجس کردن ""زباله های صنعتی دریاچه را آلوده کردند"" ",0
19686,verb,stain by smearing or daubing with a dirty substance,لکه زدن یا مالش دادن با یک ماده کثیف ,0
19687,verb,"cover or stain with slime; ""The snake slimed his victim""","پوشش یا لکه با لجن ؛ ""مار قربانی خود را لاغر کرد"" ",0
18023,verb,use (purified cocaine) by burning it and inhaling the fumes,(سوزاندن کوکائین خالص) و استنشاق بخارات آن ,0
19688,verb,dirty with mud,کثیف با گل و لای ,0
19689,verb,soil or stain with a splashed liquid,خاک یا لکه با مایع پاشیده شده ,0
19690,verb,"soil with mud, muck, or mire; ""The child mucked up his shirt while playing ball in the garden""","خاک با گل و لای ، یا گل و لای ؛ ""کودک هنگام بازی در باغ ، پیراهن خود را بلند کرد"" ",0
19691,verb,soil with or as with crock,خاک با یا با قلاب ,0
19692,verb,"mar or impair with a flaw; ""her face was blemished""","مار یا آسیب دیدن با یک نقص ؛ ""صورتش لکه دار شد"" ",0
19693,verb,be envious of; set one's heart on,غبطه خوردن؛ دل آدم را بگذار ,0
19694,verb,"wish, long, or crave for (something, especially the property of another person); ""She covets her sister's house""","آرزو ، آرزو ، یا اشتیاق به (چیزی ، به ویژه دارایی شخص دیگر) ؛ ""او به خانه خواهرش طمع می ورزد"" ",0
19695,verb,influence by slyness,نفوذ توسط حیله گری ,0
19696,verb,"hold the attention of; ""The soprano held the audience""; ""This story held our interest""; ""She can hold an audience spellbound""","توجه را به خود جلب کنید ""سوپرانو مخاطبان را نگه داشت""؛ ""این داستان علاقه ما را جلب کرد""؛ ""او می تواند مخاطب را به طلسم افسون نگه دارد"" ",0
19697,verb,"gratify and charm, usually in order to influence; ""the political candidate worked the crowds""","رضایت و جذابیت ، معمولاً به منظور تأثیرگذاری. ""کاندیدای سیاسی جمعیت را کار کرد"" ",0
18024,verb,use recreational drugs,از داروهای تفریحی استفاده کنید ,0
19698,noun,"as the agent of or on someone's part (usually expressed as ""on behalf of"" rather than ""in behalf of""); ""the guardian signed the contract on behalf of the minor child""; ""this letter is written on behalf of my client"";","به عنوان نماینده یا از طرف کسی (معمولاً به جای ""از طرف"" به عنوان ""از طرف"" بیان می شود) ""سرپرست قرارداد را از طرف كودك خردسال امضا كرد""؛ ""این نامه از طرف مشتری من نوشته شده است""؛ ",0
19699,noun,"the post or function properly or customarily occupied or served by another; ""can you go in my stead?""; ""took his place""; ""in lieu of""","پست یا عملکرد به طور صحیح یا عادی توسط دیگری اشغال یا خدمت می شود. ""می توانی جای من باشی؟""؛ ""جای او را گرفت""؛ ""به جای"" ",0
19700,noun,"for someone's benefit (usually expressed as `in behalf' rather than `on behalf' and usually with a possessive); ""in your behalf""; ""campaigning in his own behalf""; ""spoke a good word in his friend's behalf""","به نفع کسی (که معمولاً به جای ""از طرف"" و ""معمولاً با مال"" بیان می شود) ؛ ""از طرف شما""؛ ""فعالیت به نفع خودش"" ""از طرف دوستش حرف خوبی زد"" ",0
19701,noun,"a reason for wanting something done; ""for your sake""; ""died for the sake of his country""; ""in the interest of safety""; ""in the common interest""","دلیلی برای خواستن کاری انجام شده ""به خاطر شما""؛ ""به خاطر کشورش درگذشت""؛ ""به نفع ایمنی"" ؛ ""به نفع مشترک"" ",0
19702,verb,"live or behave in a specified manner; ""walk in sadness""","به روشی مشخص زندگی کنید یا رفتار کنید. ""راه رفتن در غم و اندوه"" ",0
19703,verb,"recover one's good manners after a lapse or stop behaving badly; ""Please remember yourself, Charles!""","رفتارهای خوب خود را پس از گذشت زمان بازیابی کنید یا رفتار بد را متوقف کنید. ""لطفا خودت را بخاطر بسپار ، چارلز!"" ",0
19704,noun,deliberately unfriendly behavior,رفتاری عمدی غیر دوستانه ,0
19705,noun,conduct characteristic of a bohemian,رفتار مشخصه یک بوهمیان ,0
19706,noun,conduct that is unfair or unethical or unsportsmanlike,رفتاری غیرمنصفانه یا غیراخلاقی یا غیر ورزشی ,0
19707,noun,underhand commercial or political behavior designed to discredit an opponent,رفتار تجاری یا سیاسی پنهانی که برای بی اعتبار کردن یک حریف طراحی شده است ,0
18025,verb,assign to a station,اختصاص به ایستگاه ,0
19708,noun,"the quality of being easy in behavior or style; ""there was an easiness between them""; ""a natural easiness of manner""","کیفیت آسان بودن در رفتار یا سبک ؛ ""سهمی بین آنها وجود داشت""؛ ""سهولت طبیعی"" ",0
19709,noun,"the manner in which people typically behave or things typically happen; ""the ordinary reader is endowed with considerable wisdom and knowledge of the way of the world""; ""she was well-versed in the ways of the world before she had taken the veil""; ""he was amazingly innocent of the ways of the world""","روشی که مردم به طور معمول رفتار می کنند یا اتفاقات معمولاً می افتد. ""خواننده عادی دارای خرد و دانش قابل توجهی از راه جهان است""؛ ""او قبل از اینکه چادر بپوشد ، به روشهای دنیا تبحر داشت""؛ ""او به طرز شگفت آوری از راههای جهان بی گناه بود"" ",0
19710,noun,(behavioral attributes) the way a person behaves toward other people,(ویژگی های رفتاری) روشی که فرد نسبت به افراد دیگر دارد ,0
19711,noun,"social deportment; ""he has the manners of a pig""","اخراج اجتماعی؛ ""او رفتار خوک دارد"" ",0
19712,noun,"conduct as a citizen; ""award for good citizenship""","رفتار به عنوان یک شهروند ؛ ""جایزه برای شهروندی خوب"" ",0
19713,noun,flamboyantly reckless and boastful behavior,رفتاری پر زرق و برق و بی پروا و خودستایی ,0
19714,noun,an improper demeanor,یک رفتار نادرست ,0
19715,noun,the behavior of a male animal that defines and defends its territory,رفتار یک حیوان نر که قلمرو خود را تعریف و از آن دفاع کند ,0
19716,noun,an approach to psychology that emphasizes observable measurable behavior,روشی برای روانشناسی که بر رفتار قابل اندازه گیری قابل مشاهده تأکید دارد ,0
19717,noun,the branch of psychology that uses experimental methods to study psychological issues,شاخه روانشناسی که از روشهای تجربی برای مطالعه مسائل روانشناختی استفاده می کند ,0
18026,verb,station (troops) in a fort or garrison,ایستگاه (نیروها) در یک قلعه یا پادگان ,0
19718,noun,a psychologist who subscribes to behaviorism,روانشناسی که مشترک رفتارگرایی است ,0
19719,noun,a scientist trained in psychology,یک دانشمند آموزش دیده در روانشناسی ,0
19720,verb,"cut the head of; ""the French King was beheaded during the Revolution""","سر بریدن ""پادشاه فرانسه در طول انقلاب سر بریده شد"" ",0
19721,verb,"kill by cutting the head off with a guillotine; ""The French guillotined many Vietnamese while they occupied the country""","با بریدن سر با گیوتین بکشید. ""فرانسوی ها بسیاری از ویتنامی ها را گیوتین کردند در حالی که کشور را اشغال کردند"" ",0
19722,noun,a person of exceptional importance and reputation,شخصی با اهمیت و شهرت استثنایی ,0
19723,noun,an authoritative command or request,یک دستور یا درخواست معتبر ,0
19724,noun,an authoritative direction or instruction to do something,یک دستورالعمل یا دستورالعمل معتبر برای انجام کاری ,0
19725,adjective,"having the lower score or lagging position in a contest; ""behind by two points""; ""the 8th inning found the home team trailing""","داشتن امتیاز کم یا موقعیت عقب افتاده در یک مسابقه ؛ ""با دو امتیاز عقب"" ""هشتمین دوره تیم میزبان عقب بود"" ",0
19726,adjective,"being or moving lower in position or less in some value; ""lay face down""; ""the moon is down""; ""our team is down by a run""; ""down by a pawn""; ""the stock market is down today""","بودن یا حرکت در موقعیت پایین تر یا در مقداری ارزش کمتر ؛ ""رو به پایین دراز کشیدن""؛ ""ماه پایین است""؛ ""تیم ما با دوندگی پایین است""؛ ""پایین توسط پیاده""؛ ""امروز بازار سهام پایین است"" ",0
19727,adjective,"behind schedule; ""was behindhand with the rent""","پشت برنامه ""با اجاره عقب بود"" ",0
18027,verb,station (troops) in a fort,ایستگاه (نیروها) در یک قلعه ,0
19728,adjective,not punctual; after the appointed time,وقت شناس نیست بعد از زمان تعیین شده ,0
19729,verb,"see with attention; ""behold Christ!""","با توجه دیدن ""ببین مسیح!"" ",0
19730,verb,"perceive by sight or have the power to perceive by sight; ""You have to be a good observer to see all the details""; ""Can you see the bird in that tree?""; ""He is blind--he cannot see""","درک کردن با دید یا قدرت درک کردن با دید ""برای دیدن تمام جزئیات باید ناظر خوبی باشید""؛ ""آیا می توانید پرنده را در آن درخت ببینید؟""؛ ""او نابینا است - نمی تواند ببیند"" ",0
19731,adjective,under a moral obligation to someone,تحت یک تعهد اخلاقی نسبت به کسی ,0
19732,adjective,"caused by law or conscience to follow a certain course; ""felt obligated to repay the kindness""; ""was obligated to pay off the student loan""","ناشی از قانون یا وجدان برای پیروی از یک سیر خاص ؛ ""احساس بازپرداخت مهربانی را موظف کرد""؛ ""موظف به پرداخت وام دانشجویی بود"" ",0
19733,verb,"be appropriate or necessary; ""It behooves us to reflect on this matter""","مناسب یا ضروری باشد؛ ""تأمل در این مورد به ما بستگی دارد"" ",0
19734,adjective,of a light greyish-brown color,از یک رنگ قهوه ای مایل به خاکستری روشن ,0
19735,noun,a very light brown,قهوه ای بسیار روشن ,0
19736,noun,a brown that is light but unsaturated,قهوه ای روشن اما غیر اشباع ,0
19737,adjective,"not having existence or being or actuality; ""chimeras are nonexistent""","نداشتن وجود یا وجود یا فعلیت ؛ ""کیمراها وجود ندارند"" ",0
17857,noun,barley ground into small round pellets,جو را به صورت گلوله های گرد کوچک درآورید ,0
18028,verb,"assign a location to; ""The company located some of their agents in Los Angeles""","اختصاص مکان به؛ ""این شرکت برخی از نمایندگان خود را در لس آنجلس مستقر کرده است"" ",0
19738,noun,a state of eternal existence believed in some religions to characterize the afterlife,یک حالت وجودی ابدی برای مشخص کردن زندگی پس از مرگ در برخی ادیان وجود دارد ,0
19739,noun,existing in a former state or previous to something else,موجود در یک دولت سابق یا قبل از چیز دیگری ,0
19740,noun,existing peacefully together,با هم به صورت مسالمت آمیز ,0
19741,noun,the state of existing in reality; having substance,وضعیت موجود در واقعیت ؛ داشتن ماده ,0
19742,noun,"the course of existence of an individual; the actions and events that occur in living; ""he hoped for a new life in Australia""; ""he wanted to live his own life without interference from others""","سیر وجودی یک فرد ؛ اعمال و حوادثی که در زندگی رخ می دهد. ""او به زندگی جدیدی در استرالیا امیدوار بود""؛ ""او می خواست بدون دخالت دیگران زندگی خودش را انجام دهد"" ",0
19743,noun,"a characteristic state or mode of living; ""social life""; ""city life""; ""real life""","یک حالت مشخص یا شیوه زندگی ؛ ""زندگی اجتماعی""؛ ""زندگی شهری""؛ ""زندگی واقعی"" ",0
19744,noun,a state of being or existence above and beyond the limits of material experience,حالت وجود یا وجود فراتر و بیش از مرزهای تجربه مادی ,0
19745,noun,"capability of existing or happening or being true; ""there is a possibility that his sense of smell has been impaired""","قابلیت موجود یا اتفاق افتاده یا واقعی بودن ""این احتمال وجود دارد که حس بویایی وی مختل شده باشد"" ",0
19746,noun,a living (or once living) entity,موجودی زنده (یا یک بار زنده) ,0
19747,noun,organisms (plants and animals) that live at or near the bottom of a sea,ارگانیسم ها (گیاهان و حیوانات) که در ته یا نزدیک کف دریا زندگی می کنند ,0
18029,noun,a large base of operations for an army,یک پایگاه بزرگ عملیاتی برای ارتش ,0
19748,noun,an organism that depends on complex organic substances for nutrition,ارگانیزمی که برای تغذیه به مواد آلی پیچیده بستگی دارد ,0
19749,noun,an organism belonging to the same species as another organism,ارگانیسم متعلق به همان گونه ارگانیسم دیگر ,0
19750,noun,(genetics) an organism that possesses a recessive gene whose effect is masked by a dominant allele; the associated trait is not apparent but can be passed on to offspring,(ژنتیک) ارگانیسم دارای ژن مغلوب که اثر آن توسط یک آلل غالب پوشانده می شود. ویژگی مرتبط آشکار نیست اما می تواند به فرزندان منتقل شود ,0
19751,noun,"a plant or animal naturalized in a region; ""denizens of field and forest""; ""denizens of the deep""","یک گیاه یا حیوان طبیعی در یک منطقه ""دنیزهای مزرعه و جنگل""؛ ""denizens of the deep"" ",0
19752,noun,(genetics) an organism or cell having a diploid set of chromosomes from each parent,(ژنتیک) یک ارگانیسم یا سلول دارای مجموعه ای دیپلوئید از کروموزوم ها از هر یک از والدین است ,0
19753,noun,(genetics) an organism or cell having two sets of chromosomes or twice the haploid number,(ژنتیک) ارگانیسم یا سلول دارای دو مجموعه کروموزوم یا دو برابر تعداد هاپلوئید است ,0
19754,noun,(genetics) an organism or cell having only one complete set of chromosomes,(ژنتیک) یک ارگانیسم یا سلول که فقط یک مجموعه کامل از کروموزوم ها دارد ,0
19755,noun,(genetics) an organism or cell having a chromosome number that is not an even multiple of the haploid chromosome number for that species,(ژنتیک) یک ارگانیسم یا سلول دارای تعداد کروموزوم است که حتی چند برابر تعداد کروموزوم هاپلوئید برای آن گونه نیست ,0
19756,noun,(genetics) an organism or cell having more than twice the haploid number of chromosomes,(ژنتیک) ارگانیسم یا سلول دارای بیش از دو برابر تعداد هاپلوئید کروموزوم ها ,0
19757,noun,"an organism that is the offspring of genetically dissimilar parents or stock; especially offspring produced by breeding plants or animals of different varieties or breeds or species; ""a mule is a cross between a horse and a donkey""","ارگانیزمی که فرزندان والدین یا موجودات ژنتیکی متفاوت است. به ویژه فرزندان تولید شده توسط گیاهان یا حیوانات پرورش دهنده از گونه ها ، نژادها یا گونه های مختلف. ""قاطر تلاقی بین اسب و الاغ است"" ",0
18030,noun,an artillery base to support advancing troops,یک پایگاه توپخانه برای پشتیبانی از نیروهای پیشرو ,0
19758,noun,an organism that can assume more than one adult form as in the castes of ants or termites,ارگانیزمی که می تواند بیش از یک شکل بزرگسال مانند کلست مورچه ها یا موریانه ها به خود بگیرد ,0
19759,noun,an animal or plant that bears a relationship to another (as related by common descent or by membership in the same genus),حیوان یا گیاهی که با دیگری رابطه داشته باشد (همانطور که با تبار مشترک یا عضویت در یک تیره مرتبط است) ,0
19760,noun,an animal or plant that lives in or on a host (another animal or plant); it obtains nourishment from the host without benefiting or killing the host,حیوان یا گیاهی که در داخل میزبان یا روی آن زندگی می کند (حیوان یا گیاه دیگری) ؛ بدون بهره مند شدن یا از بین بردن میزبان ، از میزبان تغذیه می کند ,0
19761,noun,an animal or plant that nourishes and supports a parasite; it does not benefit and is often harmed by the association,یک حیوان یا گیاهی که انگلی را تغذیه کرده و از آن حمایت می کند. منفعتی ندارد و اغلب توسط انجمن آسیب می بیند ,0
19762,noun,either of two different animal or plant species living in close association but not interdependent,هر دو گونه مختلف جانوری یا گیاهی که در ارتباط نزدیک زندگی می کنند اما به هم وابسته نیستند ,0
19763,noun,an organism such as an insect that habitually shares the nest of a species of ant,ارگانیسم مانند حشره ای که به طور معمول لانه گونه ای از مورچه ها را تقسیم می کند ,0
19764,noun,an organism with cells characteristic of all life forms except primitive microorganisms such as bacteria; i.e. an organism with `good' or membrane-bound nuclei in its cells,"ارگانیسم با سلولهای مشخصه برای همه اشکال زندگی به جز میکروارگانیسم های بدوی مانند باکتری ها. به عنوان مثال ارگانیسم با هسته های ""خوب"" یا غشایی در سلول های خود ",0
19765,noun,a unicellular organism having cells lacking membrane-bound nuclei; bacteria are the prime example but also included are blue-green algae and actinomycetes and mycoplasma,ارگانیسم تک سلولی دارای سلولهایی که فاقد هسته های متصل به غشا هستند. باکتریها نمونه بارز هستند اما همچنین شامل جلبکهای سبز آبی و اکتینومایستها و مایکوپلاسما هستند ,0
19766,noun,one of the distinct individuals forming a colonial animal such as a bryozoan or hydrozoan,یکی از افراد متمایز که یک حیوان استعماری مانند بریوزوآ یا هیدروزوان تشکیل می دهد ,0
19767,noun,a group of genetically identical cells or organisms derived from a single cell or individual by some kind of asexual reproduction,گروهی از سلولها یا ارگانیسمهای یکسان ژنتیکی که از طریق یک نوع تولید مثل غیرجنسی از یک سلول یا فرد واحد حاصل می شوند ,0
18031,noun,base of operations for a naval fleet,پایگاه عملیاتی ناوگان دریایی ,0
19768,noun,an organism that has the characteristics of a more primitive type of that organism,ارگانیزمی که ویژگی های نوع ابتدایی آن ارگانیسم را دارد ,0
19769,noun,a single organism,یک ارگانیسم واحد ,0
19770,noun,a person or animal that is adopted by a team or other group as a symbolic figure,شخص یا حیوانی که توسط تیم یا گروه دیگری به عنوان یک شخصیت نمادین پذیرفته می شود ,0
19771,noun,(biology) an organism that has characteristics resulting from chromosomal alteration,(زیست شناسی) ارگانیسم است که دارای ویژگی های ناشی از تغییر کروموزومی است ,0
19772,noun,anything living after Noah's flood,هر چیزی که بعد از طوفان نوح زندگی می کند ,0
19773,noun,"an organism that can utter vocal sounds; ""an utterer of foul oaths""; ""is the giraffe a vocalizer?""","ارگانیزمی که می تواند صداهای صوتی را بیان کند. ""سخنان سوگندهای ناپاک""؛ ""آیا زرافه آواز خوان است؟"" ",0
19774,noun,"organisms without vascular tissue: e.g. algae, lichens, fungi, mosses",موجودات فاقد بافت عروقی: به عنوان مثال جلبک ، گلسنگ ، قارچ ، خزه ,0
19775,noun,an organism or species surviving as a remnant of an otherwise extinct flora or fauna in an environment much changed from that in which it originated,ارگانیسم یا گونه ای که به عنوان بقایای یک گیاه و جانور در غیر این صورت منقرض شده در یک محیط بسیار متفاوت از آنچه در آن منشا گرفته است زنده مانده است ,0
19776,noun,an organism that feeds on dead organic matter especially a fungus or bacterium,ارگانیزمی که از مواد آلی مرده به خصوص قارچ یا باکتری تغذیه می کند ,0
19777,noun,an organism that lives in and derives its nourishment from organic matter in stagnant or foul water,ارگانیزمی که در آن زندگی می کند و از مواد آلی موجود در آب راکد یا ناپاک تغذیه می کند ,0
18032,noun,"lowest support of a structure; ""it was built on a base of solid rock""; ""he stood at the foot of the tower""","کمترین پشتیبانی از یک سازه ؛ ""آن را بر اساس یک سنگ جامد ساخته شده است""؛ ""او در پای برج ایستاد"" ",0
19778,noun,an organism that lives in an oxygenated medium lacking organic matter,ارگانیزمی که در محیط اکسیژن دار و فاقد مواد آلی زندگی می کند ,0
19779,noun,(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals,(زیست شناسی) واحد اساسی ساختاری و عملکردی همه موجودات. آنها ممکن است به عنوان واحدهای مستقلی از زندگی (مانند مونادها) وجود داشته باشند و یا ممکن است مانند گیاهان و حیوانات بالاتر مستعمره یا بافت تشکیل دهند ,0
19780,adjective,"(of living organisms) emitting light; ""fireflies are bioluminescent""","(موجودات زنده) ساطع کننده نور ؛ ""کرم شب تاب ها زیست نور هستند"" ",0
19781,adjective,(of radiate organisms) located on the surface or end on which the mouth is situated,(از موجودات تشعشعی) واقع در سطح یا انتهایی که دهان در آن قرار دارد ,0
19782,noun,the cell resulting from the union of an ovum and a spermatozoon (including the organism that develops from that cell),سلول حاصل از پیوند تخمک و اسپرماتوزون (از جمله ارگانیسم حاصل از آن سلول) ,0
19783,noun,a cell resulting from parthenogenesis,سلول حاصل از پارتنوژنز ,0
19784,noun,the chemistry of compounds containing carbon (originally defined as the chemistry of substances produced by living organisms but now extended to substances synthesized artificially),شیمی ترکیبات حاوی کربن (در اصل به عنوان شیمی مواد تولید شده توسط موجودات زنده تعریف شده است اما اکنون به مواد سنتز شده مصنوعی گسترش یافته است) ,0
19785,noun,the organic processes (in a cell or organism) that are necessary for life,فرآیندهای آلی (در سلول یا ارگانیسم) که برای زندگی لازم هستند ,0
19786,noun,differentiation and growth of the structure of an organism (or a part of an organism),تمایز و رشد ساختار ارگانیسم (یا بخشی از ارگانیسم) ,0
19787,noun,a witty or clever person with a fine mind,یک فرد شوخ طبع یا باهوش با ذهنی زیبا ,0
18033,noun,"a foundation of earth or rock supporting a road or railroad track; ""the track bed had washed away""","پایه ای از زمین یا سنگ که از جاده یا مسیر راه آهن پشتیبانی می کند. ""بستر مسیر شسته شده بود"" ",0
19788,verb,"to work at or to absurd length; ""belabor the obvious""","در طول کار یا به پوچ ""بلبور واضح"" ",0
